x,y,Altitude
-53.8348135,-25.11023183,656.7
-53.83485367,-25.11023233,656.8
-53.83489383,-25.11023067,656.8
-53.8349335,-25.110226,656.9
-53.83497183,-25.1102175,656.9
-53.8350095,-25.110207,656.9
-53.8350465,-25.11019433,656.9
-53.835081,-25.11017833,656.8
-53.8351135,-25.11016033,656.9
-53.835144,-25.11014,657
-53.8351735,-25.11011717,657
-53.83520133,-25.1100935,657
-53.8352265,-25.11006817,657
-53.83524867,-25.11004333,657.2
-53.83526833,-25.11001817,657.2
-53.835286,-25.10999133,657.1
-53.8353025,-25.10996367,657
-53.83531783,-25.10993533,657
-53.835331,-25.10990617,656.9
-53.835342,-25.1098765,656.8
-53.835351,-25.10984633,656.8
-53.835359,-25.10981767,656.8
-53.835368,-25.10979,656.9
-53.83537717,-25.109763,656.8
-53.83538617,-25.10973717,656.8
-53.83539317,-25.10971433,656.6
-53.835399,-25.109694,656.8
-53.83540483,-25.10967367,656.9
-53.83541133,-25.10965317,656.9
-53.83541833,-25.1096325,656.9
-53.8354265,-25.109612,656.8
-53.83543417,-25.10959067,656.8
-53.8354415,-25.10956867,656.8
-53.8354485,-25.1095465,656.7
-53.83545467,-25.1095235,656.8
-53.83546133,-25.109501,656.7
-53.835467,-25.109478,656.7
-53.83547167,-25.1094545,656.6
-53.8354755,-25.10943033,656.4
-53.83547917,-25.10940717,656.2
-53.83548283,-25.10938333,656.1
-53.83548583,-25.109359,655.9
-53.83548733,-25.10933383,655.9
-53.835488,-25.10930867,656
-53.83548833,-25.109283,656.1
-53.83548883,-25.10925767,656.1
-53.83548933,-25.10923183,656
-53.83549017,-25.10920583,655.9
-53.835491,-25.1091795,656
-53.8354935,-25.10915333,656
-53.83549683,-25.10912917,655.9
-53.83549967,-25.1091075,656
-53.83550233,-25.10908567,656
-53.83550733,-25.10905967,655.8
-53.83551467,-25.10903117,655.8
-53.83552417,-25.109003,655.7
-53.83553483,-25.10897533,655.6
-53.83554717,-25.108949,655.5
-53.83556083,-25.10892367,655.4
-53.83557467,-25.1088985,655.3
-53.83558917,-25.108873,655.2
-53.8356035,-25.10884733,655.1
-53.835618,-25.10882133,655.1
-53.83563267,-25.10879567,655
-53.83564733,-25.1087695,655
-53.8356635,-25.10874383,654.8
-53.83567917,-25.10871867,654.7
-53.83569467,-25.10869433,654.7
-53.83571067,-25.10866933,654.8
-53.835727,-25.1086445,654.9
-53.83574417,-25.1086205,654.9
-53.83576133,-25.10859667,654.9
-53.83577817,-25.1085725,654.9
-53.83579467,-25.10854817,654.9
-53.83581167,-25.10852367,655
-53.83582783,-25.10849867,654.9
-53.83584267,-25.108473,654.8
-53.83585717,-25.10844733,654.8
-53.83587083,-25.10842117,654.8
-53.83588267,-25.10839433,654.7
-53.83589283,-25.10836667,654.7
-53.83590183,-25.10833917,654.7
-53.83590967,-25.10831117,654.7
-53.83591667,-25.108283,654.7
-53.83592267,-25.1082555,654.6
-53.83592633,-25.10823183,654.7
-53.83592867,-25.108212,654.6
-53.8359305,-25.10819317,654.7
-53.83593233,-25.10817633,654.5
-53.83593283,-25.1081625,654.6
-53.83593283,-25.108149,654.7
-53.83593267,-25.10813567,654.8
-53.83593217,-25.10812233,654.9
-53.835931,-25.10810833,654.9
-53.83592967,-25.10809467,654.9
-53.835928,-25.10808067,654.9
-53.83592567,-25.10806633,655.1
-53.83592367,-25.10805283,655.2
-53.83592317,-25.1080395,655.1
-53.83592633,-25.108026,655.1
-53.83593233,-25.108013,655.1
-53.83594283,-25.10800217,655
-53.83595767,-25.10799483,654.7
-53.835971,-25.1079915,654.5
-53.83598367,-25.10799117,654.2
-53.8359975,-25.10799333,654.1
-53.83601083,-25.107999,654
-53.83602183,-25.10800683,653.9
-53.83603,-25.10801583,653.7
-53.83603717,-25.10802867,653.6
-53.83604083,-25.10804433,653.5
-53.83604083,-25.1080605,653.7
-53.83603967,-25.108079,653.7
-53.83603567,-25.10809767,653.7
-53.83602983,-25.108116,653.7
-53.83602383,-25.10813567,653.8
-53.8360175,-25.10815533,653.9
-53.83601133,-25.10817567,654
-53.83600467,-25.10819683,654.1
-53.83599783,-25.1082185,654.2
-53.83599217,-25.1082395,654.2
-53.83598783,-25.10825683,654.3
-53.83598217,-25.10827783,654.2
-53.8359765,-25.108301,654.2
-53.83596983,-25.1083275,654.2
-53.83596167,-25.10835417,654.2
-53.83595383,-25.108382,654.2
-53.835946,-25.1084105,654.2
-53.835939,-25.10843883,654.1
-53.83593317,-25.10846783,654
-53.83592583,-25.10849617,653.5
-53.83591717,-25.10852483,653.4
-53.83590833,-25.1085535,653.3
-53.83589767,-25.10858233,653.1
-53.83588567,-25.10861017,653.1
-53.83587217,-25.10863767,653.1
-53.835858,-25.108664,653
-53.83584433,-25.10868683,653
-53.83582983,-25.10871167,653
-53.8358145,-25.1087395,652.9
-53.8357985,-25.10876783,652.9
-53.83578317,-25.10879783,652.6
-53.83576817,-25.1088275,652.5
-53.83575417,-25.10885717,652.5
-53.83574117,-25.10888817,652.5
-53.83572867,-25.10891883,652.6
-53.83571783,-25.10895067,652.6
-53.83570783,-25.108983,652.6
-53.83569883,-25.10901583,652.5
-53.83569167,-25.10904917,652.5
-53.83568583,-25.109083,652.6
-53.83568067,-25.109117,652.6
-53.83567767,-25.1091505,652.5
-53.83567633,-25.109184,652.5
-53.83567583,-25.1092175,652.4
-53.83567517,-25.1092515,652.3
-53.83567383,-25.10928517,652.2
-53.83567317,-25.109319,652.2
-53.8356725,-25.10935267,652.3
-53.83567233,-25.109387,652.3
-53.83567117,-25.10942017,652.3
-53.83566867,-25.10945417,652.3
-53.83566483,-25.10948767,652.4
-53.83566,-25.109522,652.4
-53.83565417,-25.10955633,652.4
-53.835648,-25.109589,652.4
-53.83564133,-25.109622,652.3
-53.83563383,-25.10965633,652.2
-53.8356265,-25.10968983,652.2
-53.83562033,-25.10972333,652.2
-53.83561317,-25.10975433,652.2
-53.835607,-25.10978467,652.2
-53.83560083,-25.10981533,652.3
-53.83559317,-25.1098475,652.2
-53.835585,-25.10987917,652.2
-53.8355765,-25.109906,652.1
-53.83556683,-25.10993283,652.1
-53.83555717,-25.10996083,652.1
-53.83554633,-25.10998917,652.1
-53.83553333,-25.110017,652.3
-53.83551917,-25.11004483,652.6
-53.835503,-25.110073,652.4
-53.83548433,-25.1100985,652.4
-53.83546417,-25.11012233,652.5
-53.83544117,-25.110145,652.6
-53.83541617,-25.11016533,652.7
-53.835391,-25.110186,652.8
-53.83536417,-25.11020417,652.7
-53.835335,-25.1102195,652.6
-53.8353055,-25.11023283,652.8
-53.835275,-25.11024483,652.9
-53.83524283,-25.11025767,652.9
-53.83520967,-25.11027,652.9
-53.83517567,-25.11028133,653.1
-53.83514133,-25.11029183,653.1
-53.83510683,-25.11030167,653.2
-53.8350715,-25.11031067,653.3
-53.83503567,-25.1103205,653.4
-53.8349995,-25.11032933,653.4
-53.83496267,-25.11033717,653.4
-53.83492633,-25.1103425,653.4
-53.83489,-25.11034683,653.5
-53.83485317,-25.11035067,653.5
-53.83481817,-25.110355,653.6
-53.83478717,-25.11035767,653.6
-53.8347615,-25.1103585,653.6
-53.83474283,-25.11035817,653.5
-53.83473017,-25.11035733,653.4
-53.83472383,-25.1103565,653.4
-53.83472283,-25.11035633,653.5
-53.834723,-25.110356,653.4
-53.834723,-25.11035567,653.4
-53.83472317,-25.1103555,653.3
-53.83472333,-25.11035517,653.3
-53.83472333,-25.11035467,653.3
-53.83472317,-25.11035433,653.2
-53.83472017,-25.11035367,653.2
-53.834708,-25.11035267,653.2
-53.8346875,-25.11035033,653.1
-53.83466467,-25.11034767,653
-53.83464083,-25.110345,652.9
-53.8346175,-25.110343,652.9
-53.83459233,-25.11034017,652.8
-53.83456067,-25.11033567,652.9
-53.83452717,-25.11032917,652.8
-53.83449367,-25.110321,652.9
-53.834461,-25.1103105,653
-53.83442933,-25.11029817,652.9
-53.834399,-25.110284,652.8
-53.83436967,-25.11026783,652.8
-53.83434233,-25.11024967,652.9
-53.83431583,-25.11022983,652.9
-53.834291,-25.110208,652.9
-53.83426583,-25.11018617,653
-53.83424167,-25.1101635,653
-53.83421833,-25.11014,653
-53.83419717,-25.11011483,653.1
-53.83417583,-25.11009,653.1
-53.83415483,-25.110065,653.1
-53.8341355,-25.11003883,653.1
-53.83411633,-25.11001267,653.1
-53.8340985,-25.109986,653.2
-53.834082,-25.1099585,653.3
-53.834065,-25.109931,653.2
-53.83404883,-25.10990383,653.2
-53.83403233,-25.10987617,653.2
-53.83401267,-25.10984333,653.3
-53.83399083,-25.1098085,653.3
-53.83396717,-25.10977467,653.3
-53.83394233,-25.10974333,653.2
-53.83391683,-25.10971417,653
-53.83389117,-25.10968917,652.8
-53.83386283,-25.10966567,652.7
-53.83383133,-25.10964467,652.5
-53.83379667,-25.109628,652.3
-53.83376033,-25.10961667,652.1
-53.8337225,-25.1096125,652.2
-53.83368567,-25.109615,652.4
-53.8336505,-25.109623,652.4
-53.833616,-25.10963667,652.5
-53.83358267,-25.10965533,652.5
-53.83355067,-25.10967867,652.3
-53.83351833,-25.10970383,652.3
-53.83348533,-25.1097295,652.2
-53.833452,-25.109755,652.2
-53.83341933,-25.1097815,652.2
-53.83338667,-25.10980867,652.1
-53.83335383,-25.10983517,652.1
-53.8333215,-25.109861,652.2
-53.833289,-25.1098875,652.3
-53.833256,-25.10991383,652.4
-53.83322233,-25.1099395,652.6
-53.833189,-25.109966,652.6
-53.83315717,-25.10999417,652.6
-53.83312517,-25.110022,652.6
-53.83309283,-25.11004967,652.5
-53.83306017,-25.11007817,652.4
-53.8330275,-25.1101065,652.4
-53.83299567,-25.11013467,652.4
-53.8329635,-25.11016233,652.4
-53.83293067,-25.11018933,652.3
-53.832896,-25.11021367,652.3
-53.83286133,-25.11023867,652.2
-53.83282467,-25.11026233,652.2
-53.83278767,-25.11028467,652.1
-53.83274917,-25.11030583,652
-53.83271,-25.1103255,652
-53.83266983,-25.11034283,652.1
-53.83262933,-25.11035883,652.2
-53.8325885,-25.11037467,652.2
-53.83254717,-25.11038917,652
-53.83250583,-25.1104025,652.1
-53.83246417,-25.1104155,651.9
-53.83242267,-25.11042933,651.7
-53.83238117,-25.11044233,651.7
-53.83233983,-25.110455,651.7
-53.83229817,-25.1104685,651.7
-53.83225633,-25.1104825,651.7
-53.83221433,-25.11049667,651.6
-53.8321725,-25.110511,651.5
-53.83213217,-25.11052483,651.6
-53.8320915,-25.11053833,651.7
-53.83205,-25.11055117,651.7
-53.8320085,-25.1105635,651.8
-53.83196733,-25.11057633,651.8
-53.83192667,-25.11059,651.8
-53.83188583,-25.11060367,651.9
-53.8318445,-25.11061767,652
-53.83180283,-25.11063183,651.9
-53.83176117,-25.11064617,652
-53.83171983,-25.11066017,652.1
-53.83167817,-25.1106735,652
-53.831637,-25.1106875,651.9
-53.83159533,-25.11070133,651.9
-53.831553,-25.11071483,651.7
-53.83151067,-25.11072817,651.7
-53.83146817,-25.11074133,651.6
-53.83142617,-25.11075367,651.6
-53.83138383,-25.11076633,651.4
-53.83134167,-25.11077867,651.3
-53.83129967,-25.11078933,651.2
-53.83125717,-25.11079967,651.1
-53.8312145,-25.11081033,651.1
-53.83117183,-25.11081983,651
-53.83112967,-25.11082867,651
-53.83108783,-25.110839,650.9
-53.83104733,-25.110849,651
-53.83100817,-25.11086033,651
-53.83096983,-25.11087283,651
-53.83093067,-25.1108855,651
-53.83089217,-25.110898,651.1
-53.83085417,-25.1109105,651.4
-53.8308155,-25.11092183,651.6
-53.8307825,-25.1109305,651.7
-53.83075767,-25.1109365,651.9
-53.83073933,-25.11094267,651.9
-53.83072217,-25.11094867,652
-53.8307025,-25.11095683,652
-53.83068233,-25.11096567,652.2
-53.83066133,-25.11097367,652.3
-53.83063917,-25.110978,652.5
-53.83061683,-25.1109775,652.8
-53.83059517,-25.11097133,653
-53.83057617,-25.11096067,653.4
-53.830562,-25.11094533,653.8
-53.83055617,-25.11093017,653.7
-53.830555,-25.11091317,653.8
-53.8305595,-25.11089483,654.1
-53.83057267,-25.11087833,654.3
-53.83059167,-25.11086467,654.6
-53.83061533,-25.11085717,654.7
-53.83064333,-25.11085467,654.4
-53.83067417,-25.1108525,654.2
-53.8307055,-25.11084867,654.2
-53.8307365,-25.110844,654.1
-53.830771,-25.11083983,654
-53.830809,-25.1108345,653.8
-53.83085033,-25.1108305,653.5
-53.83089283,-25.110826,653.5
-53.83093567,-25.1108195,653.4
-53.83097867,-25.11081167,653.3
-53.83102117,-25.11080383,653.4
-53.83106417,-25.11079633,653.4
-53.83110667,-25.11078817,653.4
-53.83114867,-25.11077933,653.5
-53.83118967,-25.11076817,653.6
-53.83122883,-25.11075283,653.6
-53.83126533,-25.11073333,653.7
-53.8313,-25.11071117,653.9
-53.831335,-25.1106885,654
-53.83136983,-25.11066633,654.1
-53.8314065,-25.11064617,654.2
-53.83144583,-25.110629,654.3
-53.831488,-25.11061883,654.4
-53.83153117,-25.11061333,654.4
-53.83157067,-25.11060917,654.3
-53.83160767,-25.11060583,654.3
-53.83164533,-25.11060333,654
-53.831684,-25.11060317,653.8
-53.8317225,-25.1106045,653.7
-53.83176083,-25.11060533,653.6
-53.83179883,-25.1106045,653.5
-53.83183583,-25.11060067,653.3
-53.83186917,-25.11059167,653.2
-53.83190283,-25.110578,653.1
-53.8319355,-25.110561,653.3
-53.83196717,-25.11054133,653.5
-53.83199633,-25.11052017,653.7
-53.8320245,-25.1104975,653.8
-53.83205367,-25.11047633,653.8
-53.83208517,-25.11045667,654.2
-53.83211833,-25.11044,654.2
-53.83215267,-25.110429,654.3
-53.8321885,-25.11042217,654.2
-53.83222533,-25.11041917,654.2
-53.832263,-25.11042,654.2
-53.8323005,-25.11042283,654.2
-53.83233817,-25.11042617,654
-53.8323755,-25.110429,653.7
-53.832412,-25.1104295,653.4
-53.83244767,-25.11042517,653.3
-53.8324805,-25.11041467,653.2
-53.83251183,-25.11039967,653.2
-53.83253983,-25.11038033,653.5
-53.8325665,-25.1103585,653.7
-53.83259067,-25.11033383,653.9
-53.832615,-25.110309,654
-53.83263867,-25.11028433,654.2
-53.8326605,-25.11026017,654.3
-53.8326835,-25.1102355,654.4
-53.83271,-25.11021283,654.4
-53.8327405,-25.11019383,654.5
-53.83277417,-25.11017883,654.6
-53.83280833,-25.11016733,654.6
-53.832843,-25.1101595,654.4
-53.83287767,-25.11015317,654.1
-53.83291183,-25.110145,654
-53.83294533,-25.110135,653.8
-53.832977,-25.11012183,653.7
-53.83300633,-25.110105,653.5
-53.8330325,-25.11008433,653.7
-53.83305483,-25.11006017,653.7
-53.8330745,-25.11003417,654.1
-53.83309267,-25.11000683,654.4
-53.83310967,-25.1099785,654.5
-53.833128,-25.10994983,654.6
-53.8331485,-25.10992217,654.6
-53.83317133,-25.109896,654.4
-53.833195,-25.10987117,654.5
-53.83321767,-25.1098455,654.5
-53.8332395,-25.1098195,654.5
-53.83326167,-25.10979583,654.4
-53.83328567,-25.10977283,654.6
-53.83331083,-25.109751,654.8
-53.83333933,-25.10973233,654.6
-53.83336967,-25.1097165,654.5
-53.83340167,-25.1097055,654.3
-53.83343517,-25.109697,654.1
-53.83346833,-25.1096915,653.9
-53.83350183,-25.10968733,653.6
-53.83353583,-25.1096835,653.4
-53.83356717,-25.10968067,653.1
-53.83359483,-25.10967733,652.9
-53.83362283,-25.109674,652.7
-53.83365267,-25.10967217,652.5
-53.833683,-25.1096725,652.3
-53.83371333,-25.1096755,652.1
-53.833744,-25.10968183,651.9
-53.83377467,-25.10969233,651.9
-53.83380217,-25.10970417,652.1
-53.83382817,-25.1097195,652.3
-53.83385183,-25.10973867,652.1
-53.83387483,-25.1097605,652.3
-53.83389567,-25.10978433,652.6
-53.83391517,-25.1098085,652.8
-53.83393517,-25.10983233,652.8
-53.83395483,-25.10985667,652.9
-53.83397267,-25.1098825,653
-53.83398767,-25.1099095,653
-53.8340015,-25.10993767,653
-53.83401483,-25.10996633,652.9
-53.834028,-25.109995,652.9
-53.83404083,-25.1100235,652.8
-53.83405517,-25.11005133,652.9
-53.83407017,-25.11007883,653.1
-53.8340855,-25.11010717,653.1
-53.83410083,-25.11013583,653.1
-53.83411567,-25.11016483,653.1
-53.834131,-25.11019383,653.1
-53.83414667,-25.110222,653.2
-53.83416283,-25.11025017,653.4
-53.83418083,-25.11027733,653.4
-53.83420167,-25.11030317,653.4
-53.83422417,-25.11032783,653.4
-53.83424867,-25.110351,653.3
-53.83427517,-25.11037283,653.3
-53.834303,-25.11039333,653.4
-53.83433183,-25.1104135,653.2
-53.8343615,-25.1104325,653.2
-53.8343925,-25.1104495,653.2
-53.83442533,-25.110463,653.1
-53.834459,-25.11047383,653
-53.834493,-25.11048283,653.2
-53.834528,-25.11049033,653.3
-53.834563,-25.1104965,653.3
-53.83459767,-25.11050167,653.3
-53.83463217,-25.1105055,653.1
-53.8346665,-25.11050817,653
-53.83470067,-25.11050967,652.9
-53.83473517,-25.110511,652.6
-53.83477033,-25.110512,652.6
-53.8348055,-25.11051217,652.6
-53.8348405,-25.11051217,652.6
-53.83487633,-25.11051167,652.5
-53.83491183,-25.11051033,652.5
-53.83494733,-25.11050783,652.5
-53.83498267,-25.11050517,652.4
-53.8350175,-25.11050083,652.4
-53.83505217,-25.11049483,652.3
-53.83508683,-25.11048767,652.3
-53.83512167,-25.11047983,652.3
-53.83515633,-25.110472,652.3
-53.83519,-25.11046317,652.1
-53.8352235,-25.110453,652.1
-53.83525317,-25.110442,651.9
-53.83527917,-25.11043133,651.9
-53.835301,-25.11041733,652.1
-53.83532,-25.11039933,652.1
-53.835341,-25.11038183,652.2
-53.83536567,-25.11036817,652.2
-53.8353905,-25.11035717,652.1
-53.83541467,-25.11034717,652
-53.83543817,-25.11033667,651.9
-53.83546133,-25.1103245,651.9
-53.835483,-25.1103115,651.8
-53.835505,-25.1102975,651.8
-53.83552683,-25.11028383,651.9
-53.8355475,-25.11026867,651.8
-53.83556667,-25.110253,651.9
-53.83558317,-25.11023867,651.9
-53.835597,-25.1102245,651.8
-53.83560967,-25.11020783,651.8
-53.83562333,-25.1101895,651.9
-53.83563617,-25.11016933,652
-53.83564817,-25.11014867,652
-53.835659,-25.11012733,652
-53.83567017,-25.1101055,652.1
-53.83568067,-25.11008333,652.1
-53.83568933,-25.11006083,652.2
-53.83569667,-25.11003817,652.2
-53.83570433,-25.11001483,652.2
-53.835712,-25.10999133,652.1
-53.835719,-25.10996817,652.2
-53.83572383,-25.10994383,652.2
-53.83572633,-25.10991867,652.3
-53.83572867,-25.10989367,652.4
-53.8357315,-25.109868,652.4
-53.83573517,-25.1098415,652.5
-53.83574033,-25.1098165,652.8
-53.83574483,-25.109791,652.8
-53.83574883,-25.1097645,652.8
-53.83575183,-25.10973733,652.7
-53.8357535,-25.10971,652.7
-53.835755,-25.10968267,652.8
-53.83575583,-25.10965483,652.9
-53.8357565,-25.109627,653
-53.83575617,-25.1095985,653
-53.83575617,-25.10957067,653.1
-53.8357575,-25.109543,653.1
-53.835757,-25.10951633,653.3
-53.83575283,-25.10948967,653.5
-53.83574733,-25.10946317,653.6
-53.8357415,-25.10943683,653.6
-53.83573733,-25.10941117,653.7
-53.835734,-25.10938533,653.7
-53.8357325,-25.10935917,653.7
-53.83573417,-25.10933233,653.8
-53.83573867,-25.10930617,653.7
-53.83574633,-25.10928133,653.6
-53.83575183,-25.10925833,653.6
-53.83575467,-25.1092375,653.5
-53.8357575,-25.10921767,653.5
-53.83576017,-25.1091985,653.6
-53.83576467,-25.10918117,653.4
-53.83577033,-25.1091645,653.5
-53.83577783,-25.10914733,653.5
-53.83578633,-25.10912883,653.2
-53.8357975,-25.10911,653
-53.83580883,-25.10909067,652.9
-53.8358195,-25.10907017,652.9
-53.83582917,-25.10904883,652.7
-53.83583833,-25.10902683,652.6
-53.83584617,-25.10900383,652.6
-53.8358535,-25.108981,652.6
-53.83586083,-25.10895817,652.6
-53.83586817,-25.1089345,652.6
-53.83587567,-25.10891067,652.5
-53.8358825,-25.10888683,652.4
-53.83588917,-25.108863,652.4
-53.835896,-25.108839,652.3
-53.83590267,-25.10881467,652.3
-53.835909,-25.1087905,652.4
-53.8359155,-25.10876633,652.5
-53.83592117,-25.10874167,652.6
-53.83592633,-25.10871717,652.6
-53.835931,-25.10869217,652.6
-53.83593633,-25.108667,652.7
-53.83594333,-25.10864117,652.8
-53.83595067,-25.10861567,653
-53.83595733,-25.10859,653.1
-53.835961,-25.10856533,653.2
-53.83596083,-25.108544,653.3
-53.83595883,-25.10852667,653.5
-53.835955,-25.10850933,653.7
-53.8359495,-25.108491,653.9
-53.835945,-25.10847333,654.2
-53.83594017,-25.1084555,654.4
-53.835934,-25.1084375,654.6
-53.8359275,-25.1084195,654.9
-53.83592233,-25.10840067,655.1
-53.83591817,-25.108382,655.3
-53.8359155,-25.10836283,655.5
-53.83591283,-25.10834367,655.6
-53.83591033,-25.1083245,655.7
-53.8359085,-25.108306,655.9
-53.83590533,-25.10828767,656.1
-53.83590033,-25.10826817,656.2
-53.83589733,-25.10824917,656.3
-53.83589417,-25.10823067,656.5
-53.83588833,-25.1082135,656.7
-53.83588033,-25.10819683,656.9
-53.83587267,-25.10818,657.1
-53.835865,-25.10816267,657.2
-53.8358555,-25.108146,657
-53.83584517,-25.108131,657
-53.83583583,-25.10811567,656.9
-53.83582667,-25.1080995,656.9
-53.83581767,-25.10808367,656.9
-53.8358085,-25.10806783,656.9
-53.8357985,-25.10805167,656.9
-53.83578883,-25.10803583,656.9
-53.8357785,-25.10802067,656.9
-53.8357695,-25.10800583,656.9
-53.835762,-25.10799067,656.8
-53.83575617,-25.1079775,657.1
-53.83574817,-25.10796617,657.2
-53.83573733,-25.10795583,657.3
-53.83572983,-25.1079485,657.4
-53.83572683,-25.1079455,657.4
-53.83572333,-25.107942,657.6
-53.83571383,-25.10793317,657.8
-53.83570133,-25.10792083,657.9
-53.83568783,-25.10790833,658.1
-53.8356735,-25.10789883,658.3
-53.83565783,-25.10789283,658.6
-53.83564183,-25.107891,658.8
-53.8356295,-25.107892,659
-53.83562833,-25.10789217,659
-53.83562867,-25.107892,659
-53.83562817,-25.1078915,659
-53.83562783,-25.107891,659
-53.83562717,-25.10789083,659
-53.83562683,-25.1078905,659.1
-53.8356265,-25.10789033,659.2
-53.83562617,-25.10789017,659.3
-53.83562583,-25.10789,659.3
-53.83562533,-25.10789,659.4
-53.83562517,-25.10788983,659.4
-53.83562483,-25.10788983,659.4
-53.8356245,-25.10789,659.4
-53.83562417,-25.10788983,659.4
-53.83562383,-25.10788967,659.4
-53.8356235,-25.10788967,659.4
-53.83562317,-25.10788967,659.4
-53.83562283,-25.1078895,659.5
-53.8356225,-25.1078895,659.4
-53.83562217,-25.1078895,659.5
-53.835622,-25.10788933,659.5
-53.8356215,-25.1078895,659.5
-53.83562117,-25.1078895,659.5
-53.83562117,-25.10788967,659.5
-53.83562117,-25.10788983,659.5
-53.835621,-25.10789,659.5
-53.83562083,-25.10789,659.6
-53.835621,-25.1078905,659.6
-53.835621,-25.10789083,659.6
-53.835621,-25.10789117,659.7
-53.83562133,-25.10789167,659.7
-53.8356215,-25.10789167,659.6
-53.8356215,-25.10789183,659.5
-53.8356215,-25.107892,659.5
-53.83562167,-25.107892,659.5
-53.8356215,-25.10789217,659.4
-53.83562167,-25.10789233,659.4
-53.83562183,-25.1078925,659.3
-53.835622,-25.1078925,659.3
-53.835622,-25.10789267,659.2
-53.835622,-25.10789267,659.2
-53.835622,-25.10789317,659.1
-53.835622,-25.10789333,659.1
-53.83562233,-25.1078935,659.1
-53.8356225,-25.10789383,659.1
-53.8356225,-25.107894,659.1
-53.8356225,-25.107894,659.1
-53.8356225,-25.107894,659.2
-53.83562233,-25.107894,659.2
-53.83562233,-25.107894,659.2
-53.83562233,-25.107894,659.3
-53.8356225,-25.10789417,659.3
-53.8356225,-25.10789433,659.3
-53.8356225,-25.10789433,659.4
-53.83562267,-25.10789417,659.4
-53.83562267,-25.10789417,659.4
-53.8356225,-25.10789417,659.4
-53.83562267,-25.10789417,659.4
-53.83562267,-25.10789433,659.4
-53.83562283,-25.10789433,659.4
-53.83562283,-25.1078945,659.4
-53.835623,-25.10789467,659.4
-53.835623,-25.10789467,659.4
-53.83562317,-25.10789483,659.5
-53.83562333,-25.107895,659.5
-53.8356235,-25.107895,659.5
-53.8356235,-25.10789483,659.4
-53.83562367,-25.10789517,659.4
-53.83562367,-25.10789567,659.3
-53.83562383,-25.10789567,659.3
-53.83562417,-25.107896,659.3
-53.83562433,-25.10789617,659.3
-53.83562467,-25.10789633,659.3
-53.83562483,-25.1078965,659.3
-53.83562517,-25.10789633,659.3
-53.8356255,-25.1078965,659.4
-53.83562583,-25.1078965,659.3
-53.835626,-25.10789667,659.3
-53.8356265,-25.1078965,659.4
-53.835627,-25.10789667,659.4
-53.83562717,-25.10789683,659.5
-53.83562767,-25.10789717,659.6
-53.83562817,-25.1078975,659.6
-53.83562867,-25.10789783,659.7
-53.83562917,-25.10789833,659.7
-53.83562933,-25.10789867,659.7
-53.83563,-25.10789917,659.7
-53.8356305,-25.1078995,659.8
-53.83563067,-25.10789967,659.8
-53.83563,-25.1079,659.9
-53.83562883,-25.10790033,659.9
-53.83562767,-25.1079005,660
-53.83562617,-25.107901,660.1
-53.83562483,-25.1079015,660.1
-53.8356235,-25.10790167,660.1
-53.8356215,-25.107902,660
-53.83561933,-25.10790233,659.9
-53.8356175,-25.107903,659.9
-53.83561583,-25.10790333,659.9
-53.8356135,-25.107904,659.9
-53.83561117,-25.1079045,659.9
-53.8356085,-25.107905,659.8
-53.8356055,-25.10790467,659.6
-53.83560283,-25.10790417,659.5
-53.83560067,-25.107904,659.4
-53.83560083,-25.107904,659.4
-53.8356015,-25.1079035,659.3
-53.83560283,-25.107903,659.2
-53.83560367,-25.107903,659.1
-53.83560433,-25.10790283,659
-53.83560517,-25.10790233,658.9
-53.835606,-25.107902,658.8
-53.8356065,-25.10790183,658.7
-53.83560683,-25.1079015,658.6
-53.83560717,-25.10790133,658.5
-53.8356075,-25.107901,658.5
-53.8356075,-25.10790083,658.4
-53.8356075,-25.10790033,658.2
-53.8356075,-25.10790017,658.1
-53.83560767,-25.1079,658
-53.83560783,-25.10789967,657.9
-53.835608,-25.10789933,657.8
-53.83560817,-25.107899,657.8
-53.83560817,-25.10789883,657.7
-53.83560833,-25.10789867,657.7
-53.8356085,-25.10789833,657.6
-53.83560867,-25.10789817,657.5
-53.8356085,-25.107898,657.5
-53.83560867,-25.10789783,657.4
-53.83560867,-25.10789783,657.3
-53.83560883,-25.10789767,657.3
-53.83560917,-25.1078975,657.1
-53.83560933,-25.10789717,657.1
-53.8356095,-25.107897,657
-53.8356095,-25.10789683,656.9
-53.83560967,-25.1078965,656.9
-53.83560967,-25.10789633,656.8
-53.83560967,-25.107896,656.8
-53.8356095,-25.10789583,656.7
-53.8356095,-25.10789567,656.7
-53.83560967,-25.1078955,656.6
-53.83560967,-25.10789567,656.6
-53.83560983,-25.10789567,656.5
-53.83561,-25.10789567,656.5
-53.83561017,-25.1078955,656.4
-53.83561017,-25.10789533,656.4
-53.83561,-25.10789517,656.3
-53.83561017,-25.10789517,656.3
-53.83561,-25.10789517,656.3
-53.83561,-25.107895,656.2
-53.83560983,-25.10789483,656.2
-53.83560983,-25.1078945,656.2
-53.83560983,-25.1078945,656.1
-53.83560967,-25.10789417,656.1
-53.83560967,-25.107894,656
-53.83560967,-25.10789383,655.9
-53.83560967,-25.10789367,655.8
-53.83560967,-25.10789367,655.8
-53.83560967,-25.1078935,655.7
-53.83560983,-25.1078935,655.6
-53.83560983,-25.1078935,655.5
-53.83560967,-25.1078935,655.6
-53.83560967,-25.10789317,655.5
